customer_id,company_name,industry,company_size,country_code,country_name,signup_date,signup_source,is_active,churned_at,churn_reason,nps_score,plan_name,plan_tier,current_sub_status,current_mrr,total_events,total_sessions,avg_session_duration,distinct_features,total_ltv,ticket_count,escalated_tickets,avg_satisfaction,onboarding_steps_completed,is_churned,segment,segment_name,high_engagement,recency_days
895,Bolt Cloud,Technology,small,US,United States,2024-04-13,paid_ads,True,,,,Starter,starter,active,12.0,38,31,1463.921052631579,14,1813.0700000000002,2.0,1.0,4.0,6.0,0,0,At-Risk / Dormant,0,234
896,FluxIO,Education,enterprise,SG,Singapore,2024-09-26,event,False,2024-10-30 08:30:09,Poor support experience,,Enterprise,enterprise,cancelled,99.0,37,31,1369.945945945946,14,3025.5,4.0,2.0,,3.0,1,2,Steady Users,0,182
897,CoreLogic,Finance,small,US,United States,2024-03-03,referral,True,,,1.0,Free,free,active,0.0,48,36,1213.625,12,2833.36,6.0,2.0,5.0,6.0,0,3,Steady Users,1,180
898,Nova Systems,Telecommunications,large,FR,France,2023-04-26,event,False,2024-05-24 18:05:01,Not enough users,,Professional,professional,cancelled,32.5,42,31,1381.7857142857142,12,418.75,6.0,0.0,3.0,3.0,1,3,Steady Users,1,176
899,Rift Logic,Technology,small,CA,Canada,2023-02-15,event,True,,,,Free,free,active,0.0,39,28,1357.5384615384614,14,1447.47,7.0,1.0,4.0,4.0,0,1,Engaged Free/Low-Tier,0,183
900,Rush Software,E-commerce,large,CA,Canada,2024-03-21,partner,True,,,,Starter,starter,active,10.0,52,43,1579.5576923076924,14,756.1,9.0,0.0,3.0,6.0,0,1,Engaged Free/Low-Tier,1,199
901,Xenon Tech,Real Estate,small,CA,Canada,2024-07-07,referral,False,2025-05-02 08:35:31,Budget cuts,2.0,Starter,starter,cancelled,12.0,35,30,1551.4571428571428,12,1253.81,6.0,2.0,,3.0,1,3,Steady Users,0,182
902,Rift Hub,Telecommunications,medium,SG,Singapore,2023-05-21,paid_ads,True,,,7.0,Starter Plus,starter,active,19.0,46,35,1341.4782608695652,14,3147.68,4.0,0.0,,4.0,0,2,Steady Users,1,197
903,OnyxDigital,Media,large,FR,France,2024-02-10,organic,False,2025-01-30 10:16:47,Switched to competitor,,Starter,starter,cancelled,10.0,41,34,1331.219512195122,12,2571.71,5.0,0.0,4.0,3.0,1,3,Steady Users,0,199
904,QuarkDynamics,Finance,large,GB,United Kingdom,2025-03-27,organic,True,,,,Starter Plus,starter,active,19.0,40,33,1396.15,14,884.36,5.0,3.0,4.0,4.0,0,1,Engaged Free/Low-Tier,0,193
905,OrbitVentures,Manufacturing,large,US,United States,2025-07-03,paid_ads,True,,,3.0,Professional,professional,active,39.0,28,24,1270.8214285714287,11,541.49,9.0,1.0,4.0,4.0,0,3,Steady Users,0,245
906,EdgeNet,E-commerce,enterprise,AU,Australia,2023-02-01,referral,True,,,9.0,Professional Plus,professional,active,59.0,59,48,1567.1525423728813,14,1288.95,2.0,0.0,3.0,2.0,0,1,Engaged Free/Low-Tier,1,176
907,EdgeAnalytics,Healthcare,medium,IN,India,2023-08-02,referral,True,,,,Professional Plus,professional,active,59.0,35,29,1652.057142857143,13,120.66,2.0,0.0,,4.0,0,3,Steady Users,0,205
908,OnyxGroup,Logistics,medium,US,United States,2024-01-28,organic,True,,,,Professional,professional,active,39.0,44,35,1643.8863636363637,14,3166.6800000000003,5.0,0.0,,4.0,0,2,Steady Users,1,200
909,SageVentures,Marketing,large,CA,Canada,2024-07-10,referral,False,2025-02-15 14:23:31,,,Enterprise Custom,enterprise,cancelled,199.0,27,23,1387.3333333333333,14,245.88,3.0,0.0,,5.0,1,0,At-Risk / Dormant,0,249
910,DriftLogic,E-commerce,medium,CA,Canada,2024-02-25,organic,False,2025-09-08 03:23:57,No longer needed,5.0,Free,free,cancelled,0.0,39,30,1375.6410256410256,13,2007.3,7.0,1.0,4.666666666666667,7.0,1,3,Steady Users,0,189
911,Luna HQ,Education,large,BR,Brazil,2023-05-01,event,True,,,10.0,Professional,professional,active,39.0,33,28,1288.6060606060605,11,486.97,6.0,0.0,4.0,6.0,0,3,Steady Users,0,220
912,Vertex Corp,Healthcare,large,US,United States,2025-02-01,organic,True,,,,Free,free,active,0.0,54,46,1288.7777777777778,14,3343.67,2.0,1.0,3.5,5.0,0,2,Steady Users,1,172
913,Vertex Ops,Real Estate,enterprise,CA,Canada,2023-05-23,organic,False,2023-07-28 18:47:14,Not enough users,6.0,Professional Plus,professional,cancelled,59.0,44,37,1502.7954545454545,14,757.09,7.0,0.0,4.0,5.0,1,1,Engaged Free/Low-Tier,1,190
914,RushCorp,Manufacturing,small,US,United States,2025-07-30,paid_ads,True,,,,Free,free,active,0.0,54,39,1370.962962962963,14,2093.29,2.0,0.0,5.0,5.0,0,1,Engaged Free/Low-Tier,1,189
915,Keen Solutions,Logistics,small,CA,Canada,2024-11-03,paid_ads,False,2025-05-12 11:49:22,Switched to competitor,1.0,Free,free,cancelled,0.0,39,33,1685.0,13,301.38,4.0,1.0,4.0,4.0,1,0,At-Risk / Dormant,0,214
916,TidalDigital,Manufacturing,small,IN,India,2023-01-10,organic,True,,,,Free,free,active,0.0,33,30,1528.5757575757575,13,922.9100000000001,4.0,0.0,3.0,2.0,0,3,Steady Users,0,175
917,MetaOps,Consulting,small,US,United States,2023-05-11,referral,True,,,9.0,Enterprise,enterprise,active,99.0,40,31,1498.6,14,3221.49,5.0,0.0,,4.0,0,2,Steady Users,0,199
918,PulseStack,Retail,large,IN,India,2023-11-25,organic,True,,,8.0,Professional,professional,active,39.0,50,47,1696.22,13,2447.5,8.0,0.0,4.5,6.0,0,1,Engaged Free/Low-Tier,1,202
919,OrbitPro,Consulting,medium,JP,Japan,2023-10-22,organic,True,,,8.0,Enterprise,enterprise,active,79.2,40,36,1634.75,13,552.19,9.0,0.0,,3.0,0,1,Engaged Free/Low-Tier,0,183
920,Rush Logic,Education,medium,SG,Singapore,2025-05-25,paid_ads,True,,,7.0,Professional Plus,professional,active,59.0,42,30,1315.5238095238096,14,584.81,4.0,1.0,4.0,5.0,0,1,Engaged Free/Low-Tier,1,171
921,Flux Works,Media,medium,BR,Brazil,2024-08-31,partner,True,,,10.0,Starter Plus,starter,active,19.0,41,28,1113.1951219512196,14,3069.88,4.0,0.0,3.5,4.0,0,2,Steady Users,0,183
922,HiveOps,Education,medium,AU,Australia,2024-12-05,organic,True,,,,Free,free,active,0.0,43,38,1769.6511627906978,14,2239.4700000000003,5.0,0.0,,5.0,0,1,Engaged Free/Low-Tier,1,204
923,TrekDynamics,E-commerce,enterprise,CA,Canada,2023-07-30,organic,True,,,,Professional,professional,active,35.1,41,33,1562.9756097560976,14,1039.38,7.0,1.0,,3.0,0,1,Engaged Free/Low-Tier,0,180
924,LunaStack,Marketing,small,AU,Australia,2023-09-18,organic,True,,,10.0,Free,free,active,0.0,55,44,1484.1636363636364,14,2242.08,2.0,0.0,,6.0,0,1,Engaged Free/Low-Tier,1,200
925,DriftDynamics,Education,medium,BR,Brazil,2024-05-02,referral,True,,,4.0,Free,free,active,0.0,53,42,1393.1132075471698,14,1965.6000000000001,8.0,1.0,3.6666666666666665,4.0,0,1,Engaged Free/Low-Tier,1,193
926,XenonHub,Technology,small,US,United States,2024-12-04,organic,True,,,8.0,Free,free,active,0.0,38,34,1507.7105263157894,12,2025.9,6.0,0.0,3.6666666666666665,3.0,0,0,At-Risk / Dormant,0,243
927,Beam Platform,E-commerce,small,BR,Brazil,2023-06-05,organic,False,2024-11-08 00:05:42,,6.0,Professional Plus,professional,cancelled,59.0,44,39,1510.8636363636363,12,2341.26,1.0,0.0,1.0,5.0,1,3,Steady Users,1,181
928,KiteTech,Real Estate,small,CA,Canada,2023-06-19,event,True,,,,Professional Plus,professional,active,49.17,32,27,1685.71875,13,2944.75,5.0,1.0,4.0,4.0,0,3,Steady Users,0,216
929,Tidal Corp,Real Estate,enterprise,BR,Brazil,2024-03-30,organic,True,,,,Professional Plus,professional,active,59.0,43,32,1378.4883720930231,12,2760.95,4.0,0.0,,2.0,0,3,Steady Users,1,173
930,Rift IO,Manufacturing,enterprise,JP,Japan,2024-09-13,organic,True,,,2.0,Free,free,active,0.0,43,34,1559.5813953488373,14,952.3199999999999,4.0,0.0,3.5,3.0,0,1,Engaged Free/Low-Tier,1,214
931,Ultra Studio,Manufacturing,small,GB,United Kingdom,2024-12-03,referral,True,,,8.0,Free,free,active,0.0,52,39,1490.6346153846155,14,255.56,4.0,0.0,3.6666666666666665,4.0,0,1,Engaged Free/Low-Tier,1,184
932,TrekLabs,Marketing,small,AU,Australia,2023-09-19,event,True,,,10.0,Free,free,active,0.0,45,39,1481.4444444444443,14,1241.13,7.0,0.0,5.0,3.0,0,1,Engaged Free/Low-Tier,1,193
933,HiveGroup,E-commerce,enterprise,US,United States,2024-12-13,event,True,,,8.0,Starter,starter,active,12.0,43,37,1509.4651162790697,14,676.2900000000001,7.0,0.0,2.5,6.0,0,1,Engaged Free/Low-Tier,1,211
934,Beam Analytics,Retail,small,GB,United Kingdom,2024-08-09,paid_ads,True,,,,Enterprise,enterprise,active,61.88,57,49,1544.1929824561403,14,1128.41,7.0,1.0,3.5,6.0,0,1,Engaged Free/Low-Tier,1,195
935,SyncDynamics,Manufacturing,small,GB,United Kingdom,2023-04-14,referral,True,,,,Professional,professional,active,32.5,48,37,1315.7291666666667,14,4827.17,3.0,0.0,,4.0,0,2,Steady Users,1,172
936,ZealHQ,Marketing,large,US,United States,2023-06-25,organic,True,,,1.0,Free,free,active,0.0,47,41,1859.0851063829787,14,826.02,2.0,1.0,,4.0,0,1,Engaged Free/Low-Tier,1,188
937,DriftPlatform,Legal,small,FR,France,2023-05-20,organic,False,2025-06-03 18:51:05,Outgrew the platform,,Free,free,cancelled,0.0,49,41,1623.8775510204082,14,2941.95,4.0,1.0,2.0,3.0,1,2,Steady Users,1,174
938,JadeDynamics,Telecommunications,medium,CA,Canada,2024-06-20,paid_ads,True,,,9.0,Professional,professional,active,35.1,39,37,1601.6410256410256,13,905.34,6.0,0.0,3.5,5.0,0,3,Steady Users,0,185
939,HubGroup,Manufacturing,medium,DE,Germany,2025-03-04,paid_ads,True,,,9.0,Free,free,active,0.0,46,36,1376.4782608695652,13,388.85,7.0,0.0,4.333333333333333,3.0,0,1,Engaged Free/Low-Tier,1,207
940,PeakCloud,Finance,small,GB,United Kingdom,2023-07-29,paid_ads,True,,,2.0,Starter,starter,active,12.0,27,23,1639.7037037037037,13,1087.9,5.0,2.0,,1.0,0,0,At-Risk / Dormant,0,278
941,Data Studio,Consulting,medium,SG,Singapore,2023-02-11,referral,True,,,,Free,free,active,0.0,52,40,1405.576923076923,14,2261.61,2.0,0.0,,4.0,0,1,Engaged Free/Low-Tier,1,188
942,EdgeStudio,Education,medium,US,United States,2024-06-05,organic,True,,,1.0,Professional Plus,professional,active,59.0,37,28,1482.5135135135135,13,1160.07,4.0,1.0,3.0,3.0,0,3,Steady Users,0,178
943,VertexGroup,Real Estate,small,DE,Germany,2024-03-19,referral,True,,,9.0,Professional,professional,active,35.1,48,39,1579.1458333333333,13,3925.68,8.0,2.0,3.0,3.0,0,2,Steady Users,1,200
944,TrekHQ,Logistics,small,US,United States,2023-08-14,partner,False,2024-12-26 13:18:51,Too expensive,,Free,free,cancelled,0.0,36,33,1539.638888888889,13,391.13,4.0,0.0,5.0,5.0,1,0,At-Risk / Dormant,0,235
945,Jet Corp,Media,medium,DE,Germany,2024-05-09,paid_ads,True,,,10.0,Professional Plus,professional,active,49.17,34,28,1247.9411764705883,14,2120.12,5.0,0.0,4.333333333333333,5.0,0,1,Engaged Free/Low-Tier,0,193
946,XenonIO,Education,medium,JP,Japan,2024-11-14,event,True,,,,Professional Plus,professional,active,36.88,41,32,1433.5853658536585,13,1629.32,4.0,0.0,3.0,6.0,0,1,Engaged Free/Low-Tier,0,204
947,OrbitLabs,Education,small,JP,Japan,2023-11-04,partner,True,,,9.0,Professional Plus,professional,paused,49.17,36,24,1659.9444444444443,14,809.38,3.0,0.0,4.0,2.0,0,1,Engaged Free/Low-Tier,0,179
948,OrbitPlatform,Finance,small,FR,France,2023-11-03,referral,False,2024-04-07 04:12:11,Integration issues,8.0,Enterprise,enterprise,cancelled,99.0,48,42,1691.625,14,2398.9,4.0,0.0,,5.0,1,1,Engaged Free/Low-Tier,1,186
949,ZealWorks,Technology,medium,AU,Australia,2024-01-15,referral,False,2024-08-15 01:26:12,Not enough users,,Professional Plus,professional,cancelled,49.17,42,32,1538.095238095238,13,2264.35,1.0,1.0,,3.0,1,1,Engaged Free/Low-Tier,1,174
950,Ultra Ventures,Manufacturing,enterprise,US,United States,2024-05-19,paid_ads,True,,,,Professional,professional,active,32.5,49,41,1548.2244897959183,14,0.0,6.0,1.0,4.0,4.0,0,1,Engaged Free/Low-Tier,1,187
951,DataLabs,Technology,small,DE,Germany,2023-03-31,referral,False,2024-08-23 04:57:55,Company closed,10.0,Professional,professional,cancelled,29.25,38,30,1434.2105263157894,13,1361.76,7.0,0.0,3.0,5.0,1,0,At-Risk / Dormant,0,221
952,Link Cloud,Real Estate,enterprise,JP,Japan,2023-09-24,partner,False,2025-06-17 19:05:22,,3.0,Enterprise,enterprise,cancelled,70.12,37,27,1607.5945945945946,14,246.60000000000002,2.0,0.0,,5.0,1,1,Engaged Free/Low-Tier,0,182
953,KiteNet,Consulting,small,JP,Japan,2023-08-29,organic,True,,,,Enterprise Custom,enterprise,active,199.0,34,23,1281.9411764705883,12,752.85,5.0,0.0,4.5,5.0,0,3,Steady Users,0,177
954,Data Ventures,Telecommunications,small,US,United States,2024-12-05,organic,True,,,7.0,Free,free,active,0.0,48,37,1481.8958333333333,14,1109.38,5.0,0.0,,4.0,0,1,Engaged Free/Low-Tier,1,188
955,HubStack,Logistics,medium,FR,France,2024-01-08,event,False,2024-07-04 17:36:22,Company closed,0.0,Free,free,cancelled,0.0,50,40,1339.76,13,2066.02,5.0,0.0,1.0,5.0,1,1,Engaged Free/Low-Tier,1,179
956,YieldSolutions,Consulting,large,AU,Australia,2024-12-25,paid_ads,True,,,10.0,Starter,starter,active,8.5,46,39,1415.391304347826,14,1337.35,2.0,1.0,,3.0,0,1,Engaged Free/Low-Tier,1,226
957,ArcTech,Marketing,small,US,United States,2025-01-08,organic,False,2025-02-21 22:22:17,,2.0,Enterprise,enterprise,cancelled,99.0,39,27,1048.6923076923076,13,1478.02,7.0,0.0,4.0,3.0,1,0,At-Risk / Dormant,0,230
958,GridIO,Media,small,GB,United Kingdom,2024-02-05,partner,True,,,,Professional Plus,professional,active,59.0,50,40,1500.94,14,3046.03,6.0,0.0,5.0,2.0,0,2,Steady Users,1,214
959,BeamHub,Insurance,small,CA,Canada,2023-12-07,referral,False,2025-04-07 17:43:33,,,Professional,professional,cancelled,39.0,36,25,1244.138888888889,14,696.04,5.0,0.0,2.5,4.0,1,1,Engaged Free/Low-Tier,0,182
960,Peak AI,Retail,small,SG,Singapore,2025-04-21,referral,True,,,7.0,Enterprise,enterprise,active,70.12,36,30,1809.138888888889,13,705.4300000000001,5.0,0.0,3.3333333333333335,1.0,0,3,Steady Users,0,187
961,Unit Hub,Logistics,enterprise,DE,Germany,2024-11-08,partner,True,,,,Starter,starter,active,9.6,38,32,1475.2894736842106,14,500.49,8.0,3.0,4.0,5.0,0,1,Engaged Free/Low-Tier,0,178
962,YieldDynamics,Finance,medium,SG,Singapore,2023-01-22,event,False,2024-03-28 02:08:27,No longer needed,,Professional Plus,professional,cancelled,50.15,42,34,1487.047619047619,13,1112.79,6.0,0.0,4.0,4.0,1,0,At-Risk / Dormant,1,226
963,Grid Hub,Telecommunications,small,DE,Germany,2025-05-23,referral,True,,,,Professional,professional,active,39.0,42,29,1132.3095238095239,13,1217.5900000000001,9.0,1.0,1.0,6.0,0,1,Engaged Free/Low-Tier,1,210
964,Core Works,Healthcare,medium,JP,Japan,2023-12-31,partner,True,,,7.0,Starter Plus,starter,active,19.0,44,38,1288.2954545454545,13,1188.85,0.0,0.0,,3.0,0,1,Engaged Free/Low-Tier,1,188
965,IrisAnalytics,Telecommunications,medium,US,United States,2025-08-04,organic,True,,,6.0,Professional,professional,active,27.62,43,31,1223.6279069767443,14,1260.07,4.0,0.0,3.5,4.0,0,1,Engaged Free/Low-Tier,1,173
966,Glow Hub,Insurance,medium,GB,United Kingdom,2023-03-10,referral,True,,,,Free,free,active,0.0,39,30,1039.128205128205,14,5175.08,3.0,0.0,,4.0,0,2,Steady Users,0,174
967,JadeHub,Marketing,large,IN,India,2024-11-11,organic,True,,,,Enterprise,enterprise,active,99.0,42,35,1416.9761904761904,13,2213.31,5.0,1.0,,4.0,0,1,Engaged Free/Low-Tier,1,194
968,Grid Group,Media,medium,US,United States,2023-12-15,organic,False,2025-10-04 18:57:13,Too expensive,,Professional,professional,cancelled,39.0,45,35,1381.4888888888888,14,2219.64,6.0,1.0,3.5,3.0,1,1,Engaged Free/Low-Tier,1,200
969,PulseCloud,Manufacturing,small,US,United States,2025-04-15,organic,True,,,6.0,Professional,professional,active,32.5,54,45,1705.2962962962963,14,965.77,7.0,0.0,3.0,3.0,0,1,Engaged Free/Low-Tier,1,199
970,Ion Dev,Real Estate,medium,US,United States,2023-05-07,partner,False,2024-04-30 19:30:28,Integration issues,,Starter,starter,cancelled,12.0,49,39,1276.3265306122448,14,2174.32,6.0,1.0,5.0,5.0,1,0,At-Risk / Dormant,1,320
971,FlowNet,Real Estate,enterprise,FR,France,2025-02-09,referral,True,,,9.0,Starter,starter,active,12.0,43,38,1348.6976744186047,12,1784.39,7.0,0.0,4.666666666666667,5.0,0,0,At-Risk / Dormant,1,238
972,Data Digital,Healthcare,small,BR,Brazil,2023-04-20,partner,True,,,8.0,Free,free,active,0.0,42,33,1380.404761904762,13,615.06,4.0,1.0,,4.0,0,1,Engaged Free/Low-Tier,1,173
973,Peak Ventures,Legal,enterprise,US,United States,2025-09-07,partner,True,,,,Starter Plus,starter,active,15.83,39,31,1397.4615384615386,14,704.09,1.0,0.0,5.0,6.0,0,1,Engaged Free/Low-Tier,0,172
974,ArcLabs,Telecommunications,small,BR,Brazil,2024-03-16,partner,True,,,,Free,free,active,0.0,44,35,1321.909090909091,14,5921.6900000000005,7.0,0.0,3.0,4.0,0,2,Steady Users,1,173
975,Nexus Systems,Legal,medium,DE,Germany,2025-02-03,referral,True,,,5.0,Starter Plus,starter,active,19.0,33,28,1260.030303030303,13,4288.900000000001,7.0,0.0,4.0,4.0,0,2,Steady Users,0,211
976,Edge Ops,Manufacturing,small,GB,United Kingdom,2023-01-15,paid_ads,True,,,7.0,Starter,starter,active,10.0,37,28,1533.3783783783783,13,3650.32,9.0,3.0,3.5,6.0,0,2,Steady Users,0,204
977,YieldOps,Education,medium,SG,Singapore,2025-05-28,event,True,,,7.0,Enterprise,enterprise,active,99.0,29,22,1376.896551724138,11,315.59000000000003,5.0,1.0,4.0,4.0,0,3,Steady Users,0,238
978,Beam HQ,Finance,small,US,United States,2023-05-25,referral,True,,,9.0,Professional,professional,active,27.62,33,27,1693.969696969697,13,264.04,5.0,0.0,1.0,3.0,0,0,At-Risk / Dormant,0,274
979,Drift Studio,Education,large,GB,United Kingdom,2023-10-04,organic,False,2024-04-22 07:38:30,Not enough users,,Starter,starter,cancelled,12.0,35,31,1485.2857142857142,12,867.11,5.0,0.0,4.0,6.0,1,3,Steady Users,0,192
980,ZealPlatform,Manufacturing,small,JP,Japan,2024-12-07,organic,False,2025-09-18 15:44:35,Outgrew the platform,,Professional Plus,professional,cancelled,49.17,54,49,1641.1851851851852,14,851.02,4.0,1.0,5.0,4.0,1,1,Engaged Free/Low-Tier,1,189
981,QuarkPlatform,Logistics,medium,BR,Brazil,2023-01-04,organic,False,2023-03-05 09:37:26,Company closed,,Enterprise Custom,enterprise,cancelled,149.25,36,29,1663.5,14,1656.0,1.0,0.0,,6.0,1,1,Engaged Free/Low-Tier,0,197
982,Rush Ventures,E-commerce,large,AU,Australia,2024-04-28,organic,True,,,,Enterprise,enterprise,active,99.0,34,29,1330.7941176470588,12,1555.7099999999998,3.0,0.0,,2.0,0,3,Steady Users,0,199
983,OrbitCorp,E-commerce,medium,AU,Australia,2023-05-19,organic,True,,,7.0,Professional,professional,active,32.5,44,32,1328.2727272727273,14,1086.49,8.0,1.0,4.5,4.0,0,1,Engaged Free/Low-Tier,1,200
984,QuarkLabs,Manufacturing,small,DE,Germany,2023-08-31,partner,True,,,5.0,Professional,professional,active,32.5,32,25,1090.09375,14,2917.7400000000002,4.0,0.0,4.0,2.0,0,0,At-Risk / Dormant,0,233
985,CloudIO,Media,small,SG,Singapore,2023-08-10,referral,True,,,,Starter,starter,active,10.0,51,43,1679.5686274509803,14,2701.55,5.0,1.0,,6.0,0,1,Engaged Free/Low-Tier,1,175
986,Sage Studio,Telecommunications,small,CA,Canada,2023-10-09,paid_ads,False,2025-08-07 17:02:40,No longer needed,0.0,Starter Plus,starter,cancelled,19.0,34,28,1480.0882352941176,12,418.21000000000004,7.0,1.0,3.0,3.0,1,3,Steady Users,0,184
987,DataOps,Real Estate,small,US,United States,2024-03-18,organic,False,2024-06-05 03:24:02,No longer needed,0.0,Starter,starter,cancelled,12.0,40,34,1364.45,14,908.63,5.0,1.0,,6.0,1,1,Engaged Free/Low-Tier,0,176
988,Arc Systems,Healthcare,enterprise,US,United States,2023-06-20,organic,True,,,8.0,Professional,professional,active,32.5,51,43,1730.5686274509803,14,1372.9,8.0,2.0,3.3333333333333335,4.0,0,1,Engaged Free/Low-Tier,1,188
989,MistDynamics,E-commerce,medium,AU,Australia,2023-08-08,organic,True,,,,Starter Plus,starter,active,16.15,38,34,1475.1842105263158,14,3033.22,3.0,0.0,,6.0,0,2,Steady Users,0,190
990,Data Platform,Legal,large,JP,Japan,2025-04-16,paid_ads,False,2025-08-24 13:50:33,No longer needed,1.0,Enterprise,enterprise,cancelled,66.0,28,23,1557.25,12,1528.5,3.0,0.0,2.0,7.0,1,3,Steady Users,0,205
991,PulseDynamics,Marketing,medium,JP,Japan,2024-05-17,partner,True,,,9.0,Starter,starter,active,9.0,52,42,1364.3846153846155,13,2613.45,5.0,0.0,3.0,6.0,0,1,Engaged Free/Low-Tier,1,189
992,Jet Group,Consulting,small,AU,Australia,2024-11-28,organic,True,,,,Free,free,active,0.0,45,36,1438.3333333333333,14,1664.76,4.0,0.0,,4.0,0,1,Engaged Free/Low-Tier,1,184
993,Bolt Hub,Logistics,large,US,United States,2025-04-07,referral,True,,,8.0,Professional,professional,active,39.0,36,29,1534.5555555555557,13,692.37,4.0,1.0,2.5,2.0,0,0,At-Risk / Dormant,0,341
994,OnyxPro,Technology,large,US,United States,2025-02-09,paid_ads,True,,,8.0,Professional Plus,professional,active,59.0,41,31,1387.5121951219512,13,2492.2200000000003,2.0,0.0,,5.0,0,2,Steady Users,0,189
995,Warp Cloud,Media,medium,US,United States,2024-09-05,referral,False,2025-04-25 22:42:39,Missing features,4.0,Starter,starter,cancelled,10.0,43,34,1701.2558139534883,13,3026.6899999999996,4.0,0.0,,5.0,1,2,Steady Users,1,174
996,XenonPro,Media,small,AU,Australia,2023-11-26,paid_ads,True,,,6.0,Starter,starter,paused,12.0,44,36,1192.840909090909,13,1876.51,3.0,1.0,,6.0,0,1,Engaged Free/Low-Tier,1,172
997,Edge AI,Education,enterprise,US,United States,2025-01-26,paid_ads,False,2025-10-25 22:48:48,,7.0,Free,free,cancelled,0.0,42,37,1950.8333333333333,14,3185.44,4.0,1.0,4.5,4.0,1,2,Steady Users,1,207
998,Trek Hub,E-commerce,medium,SG,Singapore,2024-02-14,event,True,,,4.0,Starter,starter,active,12.0,41,33,1375.560975609756,13,1746.56,5.0,0.0,4.0,6.0,0,1,Engaged Free/Low-Tier,0,188
999,Pulse Corp,Insurance,large,US,United States,2025-09-10,organic,True,,,9.0,Free,free,active,0.0,44,35,1314.4545454545455,14,460.6,6.0,1.0,4.5,4.0,0,1,Engaged Free/Low-Tier,1,185
1000,SyncStack,Marketing,enterprise,IN,India,2025-01-08,event,True,,,8.0,Free,free,active,0.0,37,30,1335.4324324324325,14,1712.93,8.0,0.0,,4.0,0,1,Engaged Free/Low-Tier,0,173
1001,Flow IO,Manufacturing,small,AU,Australia,2025-07-29,paid_ads,False,2025-09-18 22:18:24,,1.0,Professional,professional,cancelled,39.0,37,32,1752.081081081081,12,270.26,10.0,2.0,2.0,6.0,1,3,Steady Users,0,172
1002,RushWorks,Finance,medium,BR,Brazil,2024-10-16,partner,False,2025-10-12 06:12:49,Poor support experience,8.0,Professional,professional,cancelled,31.2,41,36,1269.1707317073171,12,3299.88,5.0,1.0,3.0,5.0,1,0,At-Risk / Dormant,0,284
1003,LinkWorks,Healthcare,medium,FR,France,2024-04-10,referral,True,,,,Starter Plus,starter,active,19.0,42,38,1685.8333333333333,14,776.14,9.0,1.0,2.5,7.0,0,1,Engaged Free/Low-Tier,1,210
1004,MetaPlatform,Logistics,large,GB,United Kingdom,2024-02-21,referral,True,,,,Professional Plus,professional,active,53.1,35,30,1837.9142857142858,13,345.52,10.0,2.0,2.3333333333333335,3.0,0,3,Steady Users,0,200
1005,WarpGroup,Consulting,enterprise,IN,India,2025-01-07,organic,True,,,,Enterprise,enterprise,active,99.0,39,29,1466.4871794871794,13,4199.22,7.0,1.0,3.0,2.0,0,2,Steady Users,0,235
1006,LunaSoftware,Insurance,small,BR,Brazil,2024-06-20,referral,True,,,7.0,Professional,professional,active,39.0,50,39,1422.88,14,407.65999999999997,4.0,0.0,3.0,4.0,0,1,Engaged Free/Low-Tier,1,214
1007,OnyxNet,Legal,small,BR,Brazil,2024-02-06,paid_ads,True,,,,Starter,starter,active,10.0,48,40,1657.9166666666667,11,2699.26,5.0,1.0,3.0,6.0,0,3,Steady Users,1,196
1008,DataTech,Healthcare,enterprise,US,United States,2023-08-20,organic,True,,,6.0,Free,free,active,0.0,49,39,1470.061224489796,14,396.23,6.0,2.0,3.0,3.0,0,1,Engaged Free/Low-Tier,1,196
1009,LinkDigital,Manufacturing,small,US,United States,2023-03-17,referral,True,,,6.0,Starter,starter,active,10.2,46,37,1510.6304347826087,14,3374.05,4.0,0.0,,6.0,0,2,Steady Users,1,178
1010,FlowAnalytics,Legal,large,FR,France,2024-10-07,organic,False,2025-09-09 14:16:30,Company closed,9.0,Free,free,cancelled,0.0,35,29,1421.942857142857,13,3125.8599999999997,5.0,0.0,4.5,4.0,1,2,Steady Users,0,195
1011,Zeal Labs,Technology,small,US,United States,2025-06-11,referral,True,,,8.0,Free,free,active,0.0,37,31,1685.162162162162,14,663.1800000000001,7.0,3.0,3.3333333333333335,1.0,0,0,At-Risk / Dormant,0,342
1012,Luna Hub,E-commerce,small,IN,India,2023-04-22,organic,True,,,,Professional Plus,professional,active,49.17,48,39,1565.8125,13,599.99,11.0,0.0,3.6666666666666665,5.0,0,0,At-Risk / Dormant,1,244
1013,SyncPro,Healthcare,small,DE,Germany,2023-09-01,paid_ads,True,,,,Professional Plus,professional,active,59.0,30,24,1203.1666666666667,11,1587.92,7.0,0.0,3.0,3.0,0,3,Steady Users,0,198
1014,Peak Studio,Real Estate,large,US,United States,2023-02-18,referral,True,,,,Free,free,active,0.0,42,32,1521.357142857143,14,1011.89,3.0,0.0,3.0,3.0,0,1,Engaged Free/Low-Tier,1,182
1015,QuarkVentures,Manufacturing,enterprise,BR,Brazil,2024-01-20,referral,True,,,,Starter Plus,starter,active,19.0,55,47,1460.8181818181818,14,446.88,5.0,0.0,3.0,3.0,0,1,Engaged Free/Low-Tier,1,178
