ticket_id,customer_id,member_id,category,priority,status,subject,created_at,first_response_at,resolved_at,satisfaction_score,escalated,tags,company_name,is_active,plan_id,plan_tier
5711,400,5100.0,data_export,low,open,Time tracking sync issues,2025-07-07 21:23:19,,,,False,,Flux Tech,True,5,professional
5712,756,,performance,medium,closed,Cannot login to dashboard,2025-08-25 15:45:27,2025-08-26 22:45:27,2025-08-29 14:45:27,3.0,False,integration,Core AI,True,1,free
5713,629,8112.0,billing,low,open,Cannot login to dashboard,2025-01-27 02:49:07,,,,False,urgent;integration,FlowDev,True,6,enterprise
5714,501,6389.0,security,high,open,Mobile app crashes on Android,2025-09-07 17:11:23,,,,False,"sso,urgent,gdpr,api",Flow Solutions,False,1,free
5715,414,5212.0,security,high,resolved,White label logo not displaying,2025-09-19 02:07:01,2025-09-19 13:07:01,2025-09-23 05:07:01,3.0,False,"performance , technical , api",UltraStudio,False,2,starter
5716,774,,technical,low,in_progress,Feature request: dark mode,2025-07-22 15:30:38,2025-07-24 14:30:38,,,False,ux,YieldDev,True,1,free
5717,1103,,billing,medium,waiting_on_customer,Duplicate notifications being sent,2025-07-12 17:57:34,2025-07-13 00:57:34,,,False,"ux,sso,migration,billing,ux",Luna Systems,True,2,starter
5718,1075,,integration,medium,open,API rate limiting issues,2025-07-28 03:06:21,,,,False,"api , ux , billing",FlowSoftware,True,2,starter
5719,1045,,account,high,resolved,Cannot login to dashboard,2024-07-30 08:09:15,2024-07-30 17:09:15,2024-08-03 03:09:15,,False,"feature , enterprise , onboarding , urgent",Nexus Analytics,False,2,starter
5720,195,2755.0,api,low,open,Integration with Slack not working,2025-10-17 01:06:13,,,,False,"onboarding,onboarding",Kite Analytics,False,6,enterprise
5721,70,1086.0,onboarding,low,in_progress,Data import from CSV failing,2025-06-26 11:14:56,2025-06-26 13:14:56,,,False,"urgent, ux",JetHub,False,4,professional
5722,135,1995.0,security,medium,open,White label logo not displaying,2025-03-21 18:36:44,,,,False,"technical , integration , security , performance",RushSoftware,True,1,free
5723,1005,,performance,critical,resolved,Mobile app crashes on Android,2025-07-17 12:05:46,2025-07-17 13:41:46,2025-07-21 15:41:46,,True,urgent;enterprise,WarpGroup,True,6,enterprise
5724,298,3969.0,security,medium,open,Integration with Slack not working,2025-07-22 12:10:59,,,,False,"training , migration , sso , ux",Ultra Corp,True,2,starter
5725,852,,api,low,in_progress,Account merge request,2025-05-22 04:41:40,2025-05-22 20:41:40,,,False,"mobile,training,gdpr",OrbitStudio,True,5,professional
5726,1088,,api,medium,resolved,GDPR data export request,2024-07-07 18:52:31,2024-07-09 23:52:31,2024-07-13 23:52:31,,False,,CloudVentures,True,3,starter
5727,781,,onboarding,medium,waiting_on_customer,Integration with Slack not working,2025-05-25 15:10:03,2025-05-27 05:10:03,,,False,"integration, performance",JadeCorp,True,3,starter
5728,164,2404.0,api,low,in_progress,GDPR data export request,2025-09-12 18:56:42,2025-09-12 23:56:42,,,False,"technical,technical",Acme Logic,True,5,professional
5729,577,7488.0,onboarding,low,open,Custom workflow automation broken,2023-12-14 19:43:31,,,,False,,FluxOps,True,7,enterprise
5730,997,,technical,critical,in_progress,Account merge request,2025-06-20 06:30:15,2025-06-20 06:50:15,,,True,"api,export,mobile,gdpr",Edge AI,False,1,free
5731,931,,technical,medium,closed,Duplicate notifications being sent,2025-01-12 17:36:24,2025-01-15 16:36:24,2025-01-20 04:36:24,5.0,False,sso,Ultra Studio,True,1,free
5732,280,3822.0,account,medium,in_progress,Integration with Slack not working,2023-12-19 12:08:38,2023-12-21 06:08:38,,,False,"api,security,billing",VinePro,True,2,starter
5733,768,,integration,low,closed,Cannot downgrade plan,2025-09-26 11:06:54,2025-09-28 02:06:54,2025-09-28 12:06:54,,False,"documentation , performance , onboarding , sso",BeamTech,True,3,starter
5734,594,7680.0,data_export,critical,waiting_on_customer,SSO configuration help needed,2025-08-11 08:04:09,2025-08-11 08:57:09,,,False,,UnitStack,True,6,enterprise
5735,753,,performance,high,resolved,GDPR data export request,2025-08-10 04:14:07,2025-08-10 15:14:07,2025-08-16 15:14:07,,False,bug;documentation,TrekIO,True,2,starter
5736,54,896.0,data_export,high,in_progress,Gantt chart not rendering correctly,2025-09-18 08:36:54,2025-09-18 18:36:54,,,False,documentation;integration;migration;performance,Orbit Ops,True,1,free
5737,86,1308.0,account,critical,waiting_on_customer,Feature request: dark mode,2025-09-24 06:08:21,2025-09-24 06:14:21,,,False,"api, api",Flux Pro,True,4,professional
5738,867,,api,medium,resolved,Cannot downgrade plan,2025-07-30 12:30:00,2025-08-02 07:30:00,2025-08-06 08:30:00,,False,training,HubOps,False,4,professional
5739,595,7695.0,onboarding,low,open,White label logo not displaying,2024-10-04 11:01:09,,,,False,"onboarding, urgent, bug",FlowSolutions,True,1,free
5740,592,7621.0,account,high,closed,Billing discrepancy on latest invoice,2024-11-07 19:12:22,2024-11-07 21:12:22,2024-11-09 00:12:22,1.0,False,"urgent,training,onboarding",HubSolutions,True,1,free
5741,194,2753.0,performance,low,resolved,Data import from CSV failing,2025-07-01 21:44:55,2025-07-02 13:44:55,2025-07-04 20:44:55,4.0,False,migration,Zeal Analytics,True,2,starter
5742,122,1761.0,account,medium,waiting_on_customer,Cannot login to dashboard,2025-09-07 03:51:24,2025-09-09 22:51:24,,,False,"training , migration , billing , sso",Sync IO,True,2,starter
5743,636,8184.0,technical,low,waiting_on_customer,Data import from CSV failing,2025-09-23 13:36:37,2025-09-25 15:36:37,,,False,"security , performance , api , bug",QuarkIO,True,2,starter
5744,796,,feature_request,low,closed,API rate limiting issues,2025-10-23 11:40:18,2025-10-23 18:40:18,2025-10-24 08:40:18,,False,documentation,Iris Platform,True,1,free
5745,1014,,onboarding,medium,resolved,Report generation timeout,2025-04-11 10:29:42,2025-04-12 20:29:42,2025-04-17 06:29:42,4.0,False,api,Peak Studio,True,1,free
5746,32,618.0,api,medium,resolved,API rate limiting issues,2025-08-11 17:36:17,2025-08-12 05:36:17,2025-08-13 13:36:17,4.0,False,"onboarding , ux",Arc Stack,True,3,starter
5747,1026,,technical,medium,open,Feature request: dark mode,2024-03-04 15:29:09,,,,False,technical,VineIO,False,1,free
5748,635,8173.0,account,medium,in_progress,Time tracking sync issues,2025-05-27 15:29:32,2025-05-28 00:29:32,,,False,"migration,security,billing",Tidal Dynamics,True,1,free
5749,1154,,billing,low,waiting_on_customer,Need help with API authentication,2025-10-06 20:57:04,2025-10-08 11:57:04,,,False,,Nova Group,True,2,starter
5750,959,,account,medium,open,Gantt chart not rendering correctly,2023-12-28 04:39:39,,,,False,migration,BeamHub,False,4,professional
5751,187,2687.0,performance,low,closed,Cannot downgrade plan,2025-09-25 04:03:28,2025-09-26 12:03:28,2025-10-02 05:03:28,5.0,False,security,Hive Ventures,True,3,starter
5752,208,2952.0,onboarding,medium,resolved,Data import from CSV failing,2025-07-25 20:44:37,2025-07-28 08:44:37,2025-08-04 00:44:37,4.0,False,migration,Echo Dev,True,2,starter
5753,71,1097.0,security,critical,closed,Webhook delivery failures,2025-08-16 16:39:32,2025-08-16 18:11:32,2025-08-17 23:11:32,4.0,True,"billing , security , onboarding",LinkLogic,True,7,enterprise
5754,779,,technical,medium,closed,Cannot login to dashboard,2025-06-25 15:52:27,2025-06-27 16:52:27,2025-07-04 02:52:27,3.0,False,"billing , api , integration , export",TidalCloud,True,6,enterprise
5755,670,,onboarding,low,closed,Need help with API authentication,2024-03-31 21:41:29,2024-04-03 21:41:29,2024-04-06 14:41:29,4.0,False,"sso , sso",Jade Tech,False,1,free
5756,685,,billing,medium,closed,Gantt chart not rendering correctly,2025-02-22 14:06:39,2025-02-24 15:06:39,2025-03-02 13:06:39,5.0,False,"gdpr , feature",Peak Systems,True,3,starter
5757,887,,billing,medium,waiting_on_customer,Need to add more team members,2025-03-15 21:18:25,2025-03-16 01:18:25,,,False,billing,Sync Labs,True,3,starter
5758,702,,technical,medium,open,API rate limiting issues,2023-09-30 13:13:24,,,,False,,RiftOps,True,1,free
5759,795,,account,medium,resolved,Data import from CSV failing,2024-08-17 12:58:16,2024-08-18 23:58:16,2024-08-25 09:58:16,4.0,False,"security, integration, gdpr, api",Acme Ventures,True,5,professional
5761,892,,integration,medium,in_progress,Permission settings not saving,2025-06-12 06:14:50,2025-06-13 09:14:50,,,False,"mobile, migration, sso",Link AI,False,3,starter
5762,621,7879.0,data_export,high,open,Report generation timeout,2025-06-23 16:13:52,,,,False,,NexusCloud,True,2,starter
5763,15,258.0,api,medium,open,Slow loading on project boards,2025-08-31 17:02:55,,,,False,"billing, mobile, api, onboarding, billing",DataLogic,True,2,starter
5764,915,,performance,high,open,Mobile app crashes on Android,2025-10-07 13:02:36,,,,True,,Keen Solutions,False,1,free
5765,359,4608.0,api,medium,open,SSO configuration help needed,2025-03-09 21:19:50,,,,False,"bug,migration",TrekCloud,True,2,starter
5766,779,,integration,medium,waiting_on_customer,Cannot downgrade plan,2024-08-31 23:08:00,2024-09-01 06:08:00,,,False,"onboarding,enterprise",TidalCloud,True,6,enterprise
5767,758,,data_export,high,resolved,GDPR data export request,2025-07-24 01:35:28,2025-07-24 03:35:28,2025-07-25 10:35:28,3.0,False,"mobile, urgent, training",VineHub,False,5,professional
5768,1172,,security,medium,resolved,Permission settings not saving,2025-09-09 07:18:12,2025-09-11 23:18:12,2025-09-16 15:18:12,,False,gdpr;performance,RiftLabs,True,4,professional
5769,392,4934.0,performance,low,in_progress,API rate limiting issues,2023-10-08 13:11:10,2023-10-11 05:11:10,,,False,,Keen Pro,False,4,professional
5770,854,,onboarding,high,open,Webhook delivery failures,2023-11-10 22:07:55,,,,False,"enterprise,performance,mobile",VineAnalytics,True,5,professional
5771,196,2765.0,technical,high,in_progress,API rate limiting issues,2023-08-22 11:11:29,2023-08-22 14:11:29,,,False,security,CloudDynamics,True,4,professional
5772,980,,security,low,resolved,Duplicate notifications being sent,2024-12-10 13:26:45,2024-12-12 19:26:45,2024-12-13 04:26:45,5.0,False,"integration, technical, gdpr, feature",ZealPlatform,False,5,professional
5773,623,7934.0,api,medium,closed,Integration with Slack not working,2025-08-01 18:33:33,2025-08-03 08:33:33,2025-08-07 17:33:33,5.0,False,api;ux;billing;mobile,FluxCorp,True,4,professional
5774,672,,security,critical,closed,Custom workflow automation broken,2023-08-20 11:50:45,2023-08-20 12:36:45,2023-08-22 09:36:45,3.0,False,sso,RushPlatform,True,2,starter
5775,863,,onboarding,high,open,Billing discrepancy on latest invoice,2024-05-03 20:07:12,,,,False,"feature, ux, gdpr, api",TidalHub,False,4,professional
5776,598,7719.0,data_export,low,closed,Need help with API authentication,2025-10-23 04:40:14,2025-10-24 20:40:14,2025-10-26 10:40:14,,False,ux;onboarding;sso;ux,SyncCloud,True,6,enterprise
5777,379,4819.0,performance,low,waiting_on_customer,Export failing for large datasets,2024-09-14 07:30:56,2024-09-17 00:30:56,,,False,"gdpr , urgent , billing , training",BeamDynamics,True,6,enterprise
5778,652,8423.0,onboarding,low,in_progress,Billing discrepancy on latest invoice,2025-10-18 10:04:20,2025-10-19 05:04:20,,,False,,DriftStack,True,3,starter
5779,284,3843.0,account,critical,in_progress,Billing discrepancy on latest invoice,2024-09-13 14:33:45,2024-09-13 14:49:45,,,False,"ux, migration",EchoOps,False,1,free
5780,535,6801.0,integration,low,waiting_on_customer,Custom workflow automation broken,2025-08-17 08:23:34,2025-08-20 00:23:34,,,False,sso;enterprise,ZenVentures,True,5,professional
5781,805,,security,low,in_progress,Custom workflow automation broken,2025-04-14 04:53:55,2025-04-15 14:53:55,,,False,"mobile , gdpr , billing , documentation",Arc Corp,True,4,professional
5782,215,3115.0,performance,low,in_progress,Slow loading on project boards,2025-10-03 02:20:47,2025-10-05 09:20:47,,,False,"technical , technical",ArcSolutions,True,3,starter
5783,14,219.0,integration,medium,in_progress,Custom workflow automation broken,2024-10-21 16:00:15,2024-10-22 05:00:15,,,False,"mobile, training",Keen Ventures,True,6,enterprise
5784,1028,,billing,low,in_progress,Webhook delivery failures,2025-10-12 15:31:24,2025-10-13 18:31:24,,,False,"performance, mobile, security, billing",GlowOps,True,3,starter
5785,777,,billing,medium,resolved,Export failing for large datasets,2025-05-01 05:48:27,2025-05-02 20:48:27,2025-05-06 14:48:27,4.0,False,enterprise;api;technical,LinkCorp,True,2,starter
5786,741,,billing,high,open,Slow loading on project boards,2025-01-13 10:56:12,,,,True,"enterprise,api,documentation",Jet Logic,True,1,free
5787,105,1528.0,account,low,waiting_on_customer,Report generation timeout,2024-10-09 11:10:10,2024-10-11 08:10:10,,,False,,UnitOps,True,3,starter
5788,465,6026.0,onboarding,low,open,API rate limiting issues,2025-09-24 14:49:19,,,,False,"onboarding, export, security, urgent",MistNet,True,6,enterprise
5789,399,5094.0,billing,low,in_progress,Audit log access denied,2025-09-02 19:47:14,2025-09-04 03:47:14,,,False,"feature, mobile, technical, billing",LinkSolutions,True,1,free
5790,421,5336.0,feature_request,medium,in_progress,Webhook delivery failures,2025-03-10 15:07:56,2025-03-10 17:07:56,,,False,"documentation , export , training",TidalLabs,True,3,starter
5791,863,,data_export,critical,closed,Time tracking sync issues,2025-06-02 18:17:28,2025-06-02 19:04:28,2025-06-03 14:04:28,4.0,False,"api , feature",TidalHub,False,4,professional
5792,627,8044.0,billing,low,in_progress,Billing discrepancy on latest invoice,2024-12-02 20:16:48,2024-12-04 12:16:48,,,False,"billing, onboarding, export",Luna IO,True,2,starter
5793,478,6108.0,billing,high,waiting_on_customer,Need to add more team members,2023-04-10 20:15:12,2023-04-11 03:15:12,,,False,"ux , documentation",TidalGroup,False,2,starter
5794,51,818.0,performance,medium,waiting_on_customer,Audit log access denied,2025-03-15 11:47:23,2025-03-17 17:47:23,,,False,documentation;gdpr;migration,WarpSoftware,True,3,starter
5795,771,,technical,medium,waiting_on_customer,Cannot downgrade plan,2023-12-28 14:10:14,2023-12-31 00:10:14,,,False,training,Vertex Net,False,5,professional
5796,509,6451.0,security,high,open,Time tracking sync issues,2025-06-09 04:54:15,,,,False,"api , ux , urgent , export",WarpNet,True,5,professional
5797,9,159.0,data_export,low,waiting_on_customer,Permission settings not saving,2025-09-14 22:23:00,2025-09-15 10:23:00,,,False,mobile,Iris Hub,True,1,free
5798,355,4541.0,billing,low,in_progress,Report generation timeout,2024-04-30 03:34:43,2024-05-02 14:34:43,,,False,"ux , urgent",Cloud Ops,True,3,starter
5799,906,,onboarding,medium,closed,Webhook delivery failures,2023-09-18 17:30:22,2023-09-21 06:30:22,2023-09-22 03:30:22,3.0,False,,EdgeNet,True,5,professional
5800,713,,technical,low,open,GDPR data export request,2025-07-11 14:09:13,,,,False,"mobile, enterprise, export, feature",Onyx Solutions,True,4,professional
5801,325,4189.0,data_export,low,closed,Data import from CSV failing,2025-08-21 15:52:53,2025-08-22 13:52:53,2025-08-26 18:52:53,4.0,False,,Trek Tech,True,4,professional
5802,721,,onboarding,low,resolved,White label logo not displaying,2024-04-03 01:14:19,2024-04-03 09:14:19,2024-04-07 14:14:19,4.0,False,"sso , integration , mobile , documentation",Quark Hub,True,7,enterprise
5803,987,,account,medium,waiting_on_customer,Slow loading on project boards,2025-04-26 11:46:55,2025-04-27 12:46:55,,,False,,DataOps,False,2,starter
5804,1174,,data_export,high,open,Account merge request,2024-01-02 17:27:04,,,,True,performance,TidalSolutions,True,6,enterprise
5805,405,5155.0,performance,high,closed,Export failing for large datasets,2025-09-28 19:25:02,2025-09-29 05:25:02,2025-10-01 04:25:02,,False,bug;migration;integration,GridPlatform,True,1,free
5806,568,7256.0,technical,high,closed,Gantt chart not rendering correctly,2025-01-15 12:23:36,2025-01-15 15:23:36,2025-01-19 09:23:36,5.0,False,migration,VertexWorks,True,1,free
5807,1057,,api,high,waiting_on_customer,Integration with Slack not working,2025-05-01 21:49:31,2025-05-02 04:49:31,,,False,"billing,documentation,api,bug",UltraDynamics,True,3,starter
5808,510,6469.0,billing,low,resolved,Data import from CSV failing,2025-08-01 04:34:17,2025-08-02 06:34:17,2025-08-05 16:34:17,3.0,False,gdpr,RiftSolutions,True,2,starter
5809,1079,,technical,medium,resolved,Need help with API authentication,2025-08-19 23:58:34,2025-08-21 16:58:34,2025-08-27 10:58:34,4.0,False,"security,integration,onboarding",Quark AI,True,6,enterprise
5810,621,7879.0,api,medium,open,Gantt chart not rendering correctly,2025-10-19 10:03:31,,,,False,,NexusCloud,True,2,starter
5811,1121,,data_export,critical,waiting_on_customer,Gantt chart not rendering correctly,2024-10-02 05:21:42,2024-10-02 06:23:42,,,False,feature;gdpr;enterprise,ZealGroup,True,7,enterprise
5812,979,,security,critical,in_progress,GDPR data export request,2025-10-20 02:07:33,2025-10-20 03:50:33,,,False,"ux,onboarding,documentation,api",Drift Studio,False,2,starter
5813,701,,integration,critical,resolved,Need to add more team members,2024-08-18 22:23:35,2024-08-19 00:07:35,2024-08-24 15:07:35,,True,,Cloud IO,False,5,professional
5814,926,,onboarding,critical,closed,Data import from CSV failing,2025-07-30 21:04:58,2025-07-30 21:17:58,2025-08-06 18:17:58,3.0,False,billing,XenonHub,True,1,free
5815,782,,integration,medium,closed,Cannot login to dashboard,2024-12-12 11:22:31,2024-12-13 10:22:31,2024-12-15 02:22:31,,False,integration,Core Solutions,True,1,free
5816,877,,onboarding,medium,resolved,Integration with Slack not working,2025-03-15 03:38:12,2025-03-16 22:38:12,2025-03-20 05:38:12,4.0,False,"enterprise, gdpr, ux, documentation",FlowOps,True,6,enterprise
5817,116,1663.0,account,low,resolved,Audit log access denied,2025-09-19 14:07:37,2025-09-20 15:07:37,2025-09-22 15:07:37,1.0,False,"technical, technical",BeamDev,True,3,starter
5818,376,4784.0,feature_request,medium,in_progress,Data import from CSV failing,2025-08-01 03:40:09,2025-08-02 22:40:09,,,False,"gdpr, security",XenonDynamics,True,1,free
5819,191,2722.0,api,low,open,Feature request: dark mode,2025-06-09 19:38:37,,,,False,"gdpr , performance , technical",Data Logic,True,2,starter
5820,1166,,account,high,open,Account merge request,2024-07-26 02:21:51,,,,False,"sso,migration",FluxWorks,True,1,free
5821,276,3806.0,api,low,closed,Need help with API authentication,2025-05-31 15:03:16,2025-06-02 06:03:16,2025-06-03 01:03:16,3.0,False,"migration,urgent",UltraPlatform,True,4,professional
5822,368,4708.0,account,critical,in_progress,Data import from CSV failing,2025-05-29 18:38:19,2025-05-29 19:48:19,,,False,"export , performance , mobile , security",NexusWorks,True,3,starter
5823,1024,,billing,critical,waiting_on_customer,Need help with API authentication,2024-06-24 16:22:08,2024-06-24 16:56:08,,,False,,Arc Hub,True,1,free
5824,1177,,security,medium,resolved,Time tracking sync issues,2025-06-13 10:59:56,2025-06-16 09:59:56,2025-06-22 04:59:56,5.0,False,urgent;api,AcmeCloud,True,6,enterprise
5825,341,4339.0,api,high,open,Need help with API authentication,2023-04-23 03:47:07,,,,False,enterprise;api;documentation;billing,VertexIO,True,2,starter
5826,643,8325.0,billing,medium,closed,Webhook delivery failures,2025-09-23 16:09:22,2025-09-23 21:09:22,2025-09-25 10:09:22,3.0,False,training,EdgePro,True,5,professional
5827,98,1457.0,api,low,waiting_on_customer,Permission settings not saving,2025-09-01 06:38:01,2025-09-02 00:38:01,,,False,feature,Vine HQ,True,3,starter
5828,112,1594.0,technical,low,resolved,Feature request: dark mode,2025-09-14 18:25:27,2025-09-14 22:25:27,2025-09-15 22:25:27,5.0,False,mobile;technical;documentation;migration,Hive Logic,True,6,enterprise
5829,1174,,account,medium,in_progress,Permission settings not saving,2024-03-30 20:56:28,2024-04-02 20:56:28,,,False,"integration , sso",TidalSolutions,True,6,enterprise
5830,476,6077.0,billing,high,closed,White label logo not displaying,2023-11-30 18:22:18,2023-12-01 04:22:18,2023-12-02 00:22:18,5.0,False,"feature,training",WaveAnalytics,False,2,starter
5831,723,,api,medium,open,White label logo not displaying,2025-05-26 20:49:52,,,,False,"onboarding, bug, export",CoreCorp,True,6,enterprise
5832,1180,,integration,critical,in_progress,API rate limiting issues,2025-09-05 20:05:28,2025-09-05 20:22:28,,,True,,Core Hub,True,1,free
5833,148,2148.0,technical,low,closed,Billing discrepancy on latest invoice,2025-10-21 04:17:29,2025-10-22 04:17:29,2025-10-22 23:17:29,2.0,False,"mobile,documentation,performance",XenonTech,True,5,professional
5834,938,,technical,low,open,Cannot login to dashboard,2025-05-12 20:28:56,,,,False,"ux, export, bug, performance",JadeDynamics,True,4,professional
5835,616,7843.0,security,medium,in_progress,API rate limiting issues,2025-08-07 01:46:30,2025-08-07 10:46:30,,,False,"mobile , security , feature , mobile",KiteSolutions,False,7,enterprise
5836,1156,,security,medium,waiting_on_customer,Audit log access denied,2025-05-31 14:07:48,2025-06-01 14:07:48,,,False,,Ion Digital,True,1,free
5837,601,7727.0,performance,low,waiting_on_customer,Slow loading on project boards,2024-02-11 18:07:51,2024-02-13 05:07:51,,,False,"security,training,documentation",GridHQ,False,1,free
5838,79,1220.0,performance,low,resolved,Slow loading on project boards,2025-03-14 12:41:06,2025-03-15 20:41:06,2025-03-16 12:41:06,5.0,False,gdpr,PeakStack,False,4,professional
5839,863,,integration,critical,waiting_on_customer,Slow loading on project boards,2025-04-22 21:36:11,2025-04-22 22:52:11,,,False,sso;performance,TidalHub,False,4,professional
5840,509,6458.0,api,high,open,Time tracking sync issues,2025-03-12 05:43:17,,,,False,,WarpNet,True,5,professional
5841,877,,feature_request,medium,in_progress,Data import from CSV failing,2025-02-14 04:43:39,2025-02-16 09:43:39,,,False,"integration, export, bug, mobile",FlowOps,True,6,enterprise
5842,1065,,performance,medium,resolved,GDPR data export request,2025-06-08 20:58:40,2025-06-09 00:58:40,2025-06-09 11:58:40,4.0,False,,HubSystems,True,3,starter
5843,7,86.0,api,medium,waiting_on_customer,Custom workflow automation broken,2025-03-19 07:09:36,2025-03-20 01:09:36,,,False,,PeakIO,True,1,free
5844,113,1599.0,onboarding,low,open,Custom workflow automation broken,2025-07-28 04:40:38,,,,False,mobile,CoreTech,True,4,professional
5845,837,,technical,low,waiting_on_customer,Cannot login to dashboard,2024-10-28 23:41:10,2024-10-29 03:41:10,,,False,"enterprise, gdpr, documentation, bug",Mist Platform,True,1,free
5846,196,2763.0,account,critical,resolved,Cannot downgrade plan,2023-11-21 05:05:51,2023-11-21 06:18:51,2023-11-21 19:18:51,3.0,False,"technical, integration, technical",CloudDynamics,True,4,professional
5847,379,4821.0,technical,critical,resolved,Billing discrepancy on latest invoice,2024-10-13 08:59:43,2024-10-13 10:02:43,2024-10-19 19:02:43,,True,"export , enterprise",BeamDynamics,True,6,enterprise
5848,359,4609.0,performance,critical,resolved,Custom workflow automation broken,2024-10-26 12:57:11,2024-10-26 13:16:11,2024-11-01 00:16:11,,False,"billing, feature, onboarding, api",TrekCloud,True,2,starter
5849,1111,,data_export,high,closed,Feature request: dark mode,2025-08-08 16:22:02,2025-08-08 21:22:02,2025-08-11 02:22:02,5.0,False,,EdgeGroup,True,5,professional
5850,33,619.0,technical,low,waiting_on_customer,Integration with Slack not working,2025-10-13 13:09:43,2025-10-15 23:09:43,,,False,"enterprise , mobile , training , bug",SageDev,True,5,professional
5851,1128,,onboarding,medium,resolved,Billing discrepancy on latest invoice,2024-02-18 08:49:38,2024-02-19 13:49:38,2024-02-25 01:49:38,1.0,False,,Zen Platform,True,5,professional
5852,748,,data_export,medium,in_progress,White label logo not displaying,2025-08-31 16:04:07,2025-09-02 15:04:07,,,False,training;technical,Nova Analytics,True,2,starter
5853,705,,feature_request,critical,resolved,Gantt chart not rendering correctly,2025-05-25 04:18:15,2025-05-25 04:32:15,2025-05-29 18:32:15,2.0,False,,IrisSoftware,True,5,professional
5854,660,8486.0,performance,high,closed,Need to add more team members,2023-08-12 04:05:16,2023-08-12 14:05:16,2023-08-12 22:05:16,,True,"training,security,feature",Nova Ops,True,2,starter
5855,649,8413.0,performance,medium,resolved,Account merge request,2023-12-26 08:37:29,2023-12-26 20:37:29,2023-12-31 00:37:29,3.0,False,,Arc AI,True,5,professional
5856,1191,,integration,medium,resolved,Gantt chart not rendering correctly,2025-09-23 00:50:20,2025-09-24 03:50:20,2025-09-30 00:50:20,3.0,False,"urgent,integration,export,security",WaveWorks,True,2,starter
5857,679,,integration,critical,in_progress,Account merge request,2025-02-10 11:22:03,2025-02-10 13:08:03,,,False,"api,onboarding,bug",Rift Digital,True,4,professional
5858,113,1600.0,onboarding,medium,waiting_on_customer,Duplicate notifications being sent,2025-04-01 10:16:46,2025-04-02 23:16:46,,,False,,CoreTech,True,4,professional
5859,579,7500.0,integration,critical,open,Mobile app crashes on Android,2025-08-29 04:08:06,,,,False,"mobile, technical, documentation",Zeal Solutions,True,4,professional
5860,214,3103.0,account,medium,closed,Audit log access denied,2025-04-20 01:28:45,2025-04-21 21:28:45,2025-04-25 22:28:45,,False,api,UltraSolutions,True,6,enterprise
5861,337,4296.0,integration,medium,waiting_on_customer,API rate limiting issues,2025-03-20 20:02:00,2025-03-23 07:02:00,,,False,feature;mobile;enterprise;export,Nexus Digital,True,3,starter
5862,452,5821.0,account,medium,in_progress,Need help with API authentication,2025-08-07 11:29:04,2025-08-07 19:29:04,,,False,"documentation,training,technical",Rush Digital,True,1,free
5863,1033,,data_export,low,open,Mobile app crashes on Android,2025-09-15 19:32:36,,,,False,"training , onboarding",WarpLabs,True,4,professional
5864,1149,,performance,low,waiting_on_customer,SSO configuration help needed,2025-06-25 02:40:01,2025-06-25 06:40:01,,,False,"training,gdpr,billing,mobile",ArcOps,True,1,free
5865,724,,feature_request,low,resolved,SSO configuration help needed,2025-06-27 15:16:07,2025-06-28 06:16:07,2025-06-28 16:16:07,,False,technical;technical,JetLabs,False,5,professional
5866,136,2001.0,integration,medium,in_progress,API rate limiting issues,2025-08-22 08:02:50,2025-08-25 07:02:50,,,False,,Ion IO,True,2,starter
5867,304,4054.0,performance,low,resolved,Permission settings not saving,2023-10-16 03:17:37,2023-10-18 06:17:37,2023-10-25 05:17:37,4.0,False,gdpr,Pulse Dynamics,True,3,starter
5868,999,,security,critical,open,Webhook delivery failures,2025-10-27 04:41:33,,,,False,,Pulse Corp,True,1,free
5869,30,607.0,onboarding,medium,resolved,Integration with Slack not working,2024-09-21 10:23:47,2024-09-21 16:23:47,2024-09-28 15:23:47,,False,"urgent, gdpr, performance",NexusVentures,True,2,starter
5870,120,1743.0,data_export,low,waiting_on_customer,Permission settings not saving,2025-08-13 16:28:04,2025-08-14 06:28:04,,,False,api;billing,UnitStudio,False,1,free
5871,164,2371.0,feature_request,low,closed,API rate limiting issues,2025-07-18 14:55:56,2025-07-19 10:55:56,2025-07-23 16:55:56,5.0,False,urgent;performance;integration;training,Acme Logic,True,5,professional
5872,1162,,data_export,medium,open,White label logo not displaying,2024-02-01 18:34:36,,,,False,"integration , performance",Jet Analytics,True,3,starter
5873,668,,account,critical,open,Mobile app crashes on Android,2024-11-08 18:47:26,,,,True,"training , training",LinkHub,True,4,professional
5874,165,2422.0,account,high,closed,GDPR data export request,2025-08-06 20:44:37,2025-08-07 01:44:37,2025-08-11 05:44:37,4.0,False,,Zen Works,True,1,free
5875,1111,,performance,medium,open,Audit log access denied,2025-10-02 17:43:13,,,,False,migration,EdgeGroup,True,5,professional
5876,647,8382.0,api,medium,waiting_on_customer,Duplicate notifications being sent,2024-02-08 10:19:16,2024-02-11 09:19:16,,,False,"bug, performance",Vine Hub,True,5,professional
5877,566,7223.0,billing,low,in_progress,Report generation timeout,2025-06-18 08:59:29,2025-06-20 22:59:29,,,False,"security , technical , integration",QuarkCorp,True,4,professional
5878,71,1097.0,security,high,waiting_on_customer,Mobile app crashes on Android,2025-10-01 16:14:52,2025-10-01 23:14:52,,,True,integration;sso,LinkLogic,True,7,enterprise
